subject	blockcode	trialcode	trialnum	latency	response	stimulusitem1	stimulusitem2	stimulusitem3	stimulusitem4	stimulusitem5										
446	real_b	real_topright_diff_b	15	443	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp										
446	real_b	real_bottomright_diff_b	16	443	18	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	circle.bmp										
446	real_b	real_bottomleft_same_b	17	595	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp										
446	real_b	real_bottomright_same_b	18	750	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
446	real_b	real_bottomright_diff_b	19	394	23	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	square.bmp										
446	real_b	real_topright_same_b	20	500	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	circle.bmp										
446	real_c	real_bottomleft_diff_c	1	899	23	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	square.bmp										
446	real_c	real_topleft_same_c	2	641	18	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	circle.bmp										
446	real_c	real_bottomright_diff_c	3	658	18	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	circle.bmp										
446	real_c	real_bottomleft_same_c	4	378	18	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	circle.bmp										
446	real_c	real_topleft_diff_c	5	341	18	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp										
446	real_c	real_topright_diff_c	6	514	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp										
446	real_c	real_bottomleft_same_c	7	447	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp										
446	real_c	real_topleft_same_c	8	448	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp										
446	real_c	real_bottomleft_diff_c	9	1288	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp										
446	real_c	real_topright_diff_c	10	615	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp										
446	real_c	real_bottomright_diff_c	11	584	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp										
446	real_c	real_bottomright_same_c	12	475	18	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	circle.bmp										
446	real_c	real_topleft_diff_c	13	483	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp										
446	real_c	real_topright_same_c	14	362	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp										
446	real_c	real_bottomright_same_c	15	382	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp										
446	real_c	real_bottomright_diff_c	16	529	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp										
446	real_c	real_topleft_diff_c	17	406	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp										
446	real_c	real_topright_diff_c	18	936	23	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	square.bmp										
446	real_c	real_bottomleft_diff_c	19	396	23	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	square.bmp										
446	real_c	real_topright_same_c	20	383	23	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	square.bmp										
446	real_d	real_bottomright_diff_d	1	610	23	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp										
446	real_d	real_topright_diff_d	2	428	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_bottomleft_same_d	3	533	18	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_bottomright_diff_d	4	490	18	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_topright_same_d	5	456	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_bottomright_same_d	6	464	18	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_topleft_diff_d	7	512	18	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_bottomleft_diff_d	8	478	23	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	square.bmp										
446	real_d	real_topright_diff_d	9	637	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_bottomright_diff_d	10	478	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	square.bmp										
446	real_d	real_topright_same_d	11	541	18	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_topright_diff_d	12	657	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_bottomleft_diff_d	13	449	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_bottomleft_same_d	14	481	23	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	square.bmp										
446	real_d	real_bottomleft_diff_d	15	552	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_topleft_same_d	16	620	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_topleft_diff_d	17	469	18	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_bottomright_same_d	18	453	18	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	circle.bmp										
446	real_d	real_topleft_same_d	19	429	23	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	square.bmp										
446	real_d	real_topleft_diff_d	20	510	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp										
447	practice	practice_topright_same	1	1130	23	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	square.bmp										
447	practice	practice_topright_diff	2	1406	18	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	square.bmp										
447	practice	practice_bottomleft_same	3	1807	23	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	square.bmp										
447	practice	practice_bottomright_same	4	479	18	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	circle.bmp										
447	practice	practice_bottomleft_diff	5	925	23	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	square.bmp										
447	practice	practice_topright_same	6	546	18	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	circle.bmp										
447	practice	practice_topleft_diff	7	461	18	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	circle.bmp										
447	practice	practice_bottomleft_same	8	676	23	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	square.bmp										
447	practice	practice_bottomright_diff	9	514	23	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	square.bmp										
447	practice	practice_topleft_same	10	414	18	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	circle.bmp										
447	practice	practice_bottomright_same	11	447	23	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	square.bmp										
447	practice	practice_topleft_same	12	518	23	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	square.bmp										
447	real_a	real_bottomleft_diff_a	1	1006	18	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	circle.bmp										
447	real_a	real_bottomleft_diff_a	2	416	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp										
447	real_a	real_bottomleft_same_a	3	450	23	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	square.bmp										
447	real_a	real_topright_same_a	4	482	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp										
447	real_a	real_bottomleft_diff_a	5	416	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp										
447	real_a	real_bottomright_diff_a	6	594	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp										
447	real_a	real_topright_same_a	7	372	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	square.bmp										
447	real_a	real_topright_diff_a	8	352	18	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	circle.bmp										
447	real_a	real_bottomright_same_a	9	476	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	square.bmp										
447	real_a	real_topleft_same_a	10	354	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp										
447	real_a	real_topleft_diff_a	11	326	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp										
447	real_a	real_topleft_same_a	12	427	18	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	circle.bmp										
447	real_a	real_bottomright_diff_a	13	325	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp										
447	real_a	real_bottomright_same_a	14	394	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp										
447	real_a	real_topright_diff_a	15	349	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp										
447	real_a	real_topleft_diff_a	16	345	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp										
447	real_a	real_topright_diff_a	17	406	23	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	square.bmp										
447	real_a	real_topleft_diff_a	18	376	18	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	circle.bmp										
447	real_a	real_bottomleft_same_a	19	371	18	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp										
447	real_a	real_bottomright_diff_a	20	551	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp										
447	real_b	real_bottomleft_diff_b	1	589	23	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	square.bmp										
447	real_b	real_bottomleft_same_b	2	679	23	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	square.bmp										
447	real_b	real_topright_same_b	3	398	18	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	circle.bmp										
447	real_b	real_topright_diff_b	4	416	18	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp										
447	real_b	real_bottomright_diff_b	5	545	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp										
447	real_b	real_bottomleft_same_b	6	550	23	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	square.bmp										
447	real_b	real_topright_diff_b	7	490	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp										
447	real_b	real_topleft_diff_b	8	545	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp										
447	real_b	real_topleft_diff_b	9	501	18	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	circle.bmp										
447	real_b	real_bottomright_diff_b	10	515	18	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	circle.bmp										
447	real_b	real_bottomright_same_b	11	489	18	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	circle.bmp										
447	real_b	real_topleft_same_b	12	456	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp										
447	real_b	real_bottomright_same_b	13	480	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
447	real_b	real_bottomright_diff_b	14	439	23	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	square.bmp										
447	real_b	real_topright_same_b	15	528	23	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	square.bmp										
447	real_b	real_bottomleft_diff_b	16	508	23	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	square.bmp										
447	real_b	real_bottomleft_diff_b	17	362	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	circle.bmp										
447	real_b	real_topleft_same_b	18	422	23	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	square.bmp										
447	real_b	real_topright_diff_b	19	512	18	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	circle.bmp										
447	real_b	real_topleft_diff_b	20	654	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp										
447	real_c	real_topleft_same_c	1	1009	18	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	circle.bmp										
447	real_c	real_bottomright_same_c	2	539	23	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	square.bmp										
447	real_c	real_bottomleft_diff_c	3	544	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	circle.bmp										
447	real_c	real_bottomright_diff_c	4	572	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	circle.bmp										
447	real_c	real_bottomright_diff_c	5	823	23	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	square.bmp										
447	real_c	real_topleft_same_c	6	808	18	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	circle.bmp										
447	real_c	real_topleft_diff_c	7	594	18	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	circle.bmp										
447	real_c	real_bottomright_diff_c	8	645	23	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp										
447	real_c	real_bottomleft_diff_c	9	2422	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	circle.bmp										
447	real_c	real_topright_diff_c	10	807	18	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	circle.bmp										
447	real_c	real_topright_same_c	11	601	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp										
447	real_c	real_topright_diff_c	12	387	23	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	square.bmp										
447	real_c	real_bottomright_same_c	13	454	18	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	circle.bmp										
447	real_c	real_topright_same_c	14	510	18	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	circle.bmp										
447	real_c	real_bottomleft_same_c	15	484	18	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	circle.bmp										
447	real_c	real_topright_diff_c	16	523	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp										
447	real_c	real_bottomleft_diff_c	17	1096	23	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	square.bmp										
447	real_c	real_bottomleft_same_c	18	751	23	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	square.bmp										
447	real_c	real_topleft_diff_c	19	947	23	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	square.bmp										
447	real_c	real_topleft_diff_c	20	495	23	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_topright_diff_d	1	905	18	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_topright_diff_d	2	622	18	mask.bmp	blankscreen.bmp	wfd9.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_topleft_same_d	3	455	23	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	square.bmp										
447	real_d	real_topright_diff_d	4	727	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_bottomleft_diff_d	5	492	23	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	square.bmp										
447	real_d	real_topleft_same_d	6	427	18	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_bottomright_diff_d	7	477	18	mask.bmp	blankscreen.bmp	wfd8.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_topleft_diff_d	8	484	18	mask.bmp	blankscreen.bmp	wmd9.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_topleft_diff_d	9	491	18	mask.bmp	blankscreen.bmp	wfn10.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_topright_same_d	10	466	23	mask.bmp	blankscreen.bmp	wmd7.bmp	blankscreen.bmp	square.bmp										
447	real_d	real_bottomright_diff_d	11	489	23	mask.bmp	blankscreen.bmp	wfn9.bmp	blankscreen.bmp	square.bmp										
447	real_d	real_topright_same_d	12	344	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_bottomleft_same_d	13	436	23	mask.bmp	blankscreen.bmp	wmn7.bmp	blankscreen.bmp	square.bmp										
447	real_d	real_bottomright_diff_d	14	589	18	mask.bmp	blankscreen.bmp	wmn10.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_bottomleft_diff_d	15	576	18	mask.bmp	blankscreen.bmp	wmn9.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_topleft_diff_d	16	370	18	mask.bmp	blankscreen.bmp	wmn8.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_bottomright_same_d	17	534	18	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_bottomright_same_d	18	346	23	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	square.bmp										
447	real_d	real_bottomleft_diff_d	19	431	18	mask.bmp	blankscreen.bmp	wfd10.bmp	blankscreen.bmp	circle.bmp										
447	real_d	real_bottomleft_same_d	20	408	18	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp										
448	practice	practice_topleft_same	1	2430	23	mask.bmp	blankscreen.bmp	practice1.jpg	blankscreen.bmp	square.bmp										
448	practice	practice_topright_same	2	2430	23	mask.bmp	blankscreen.bmp	practice4.jpg	blankscreen.bmp	square.bmp										
448	practice	practice_bottomleft_same	3	1207	23	mask.bmp	blankscreen.bmp	practice6.jpg	blankscreen.bmp	square.bmp										
448	practice	practice_bottomright_same	4	871	18	mask.bmp	blankscreen.bmp	practice8.jpg	blankscreen.bmp	circle.bmp										
448	practice	practice_topright_same	5	2133	23	mask.bmp	blankscreen.bmp	practice3.jpg	blankscreen.bmp	square.bmp										
448	practice	practice_bottomleft_diff	6	1233	23	mask.bmp	blankscreen.bmp	practice11.jpg	blankscreen.bmp	square.bmp										
448	practice	practice_bottomright_same	7	673	18	mask.bmp	blankscreen.bmp	practice7.jpg	blankscreen.bmp	circle.bmp										
448	practice	practice_topleft_diff	8	727	23	mask.bmp	blankscreen.bmp	practice9.jpg	blankscreen.bmp	square.bmp										
448	practice	practice_topright_diff	9	707	23	mask.bmp	blankscreen.bmp	practice10.jpg	blankscreen.bmp	square.bmp										
448	practice	practice_bottomright_diff	10	448	18	mask.bmp	blankscreen.bmp	practice12.jpg	blankscreen.bmp	circle.bmp										
448	practice	practice_topleft_same	11	591	23	mask.bmp	blankscreen.bmp	practice2.jpg	blankscreen.bmp	square.bmp										
448	practice	practice_bottomleft_same	12	873	18	mask.bmp	blankscreen.bmp	practice5.jpg	blankscreen.bmp	circle.bmp										
448	real_a	real_bottomleft_same_a	1	1160	23	mask.bmp	blankscreen.bmp	wmd4.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_bottomright_same_a	2	796	18	mask.bmp	blankscreen.bmp	wmn5.bmp	blankscreen.bmp	circle.bmp										
448	real_a	real_topleft_diff_a	3	767	18	mask.bmp	blankscreen.bmp	wfn3.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_bottomleft_same_a	4	930	18	mask.bmp	blankscreen.bmp	wfn5.bmp	blankscreen.bmp	circle.bmp										
448	real_a	real_bottomleft_diff_a	5	1224	18	mask.bmp	blankscreen.bmp	wmn2.bmp	blankscreen.bmp	circle.bmp										
448	real_a	real_topright_same_a	6	977	18	mask.bmp	blankscreen.bmp	wfd5.bmp	blankscreen.bmp	circle.bmp										
448	real_a	real_bottomleft_diff_a	7	724	23	mask.bmp	blankscreen.bmp	wfn1.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_bottomright_diff_a	8	786	18	mask.bmp	blankscreen.bmp	wmd1.bmp	blankscreen.bmp	circle.bmp										
448	real_a	real_topright_diff_a	9	852	23	mask.bmp	blankscreen.bmp	wfd2.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_bottomright_diff_a	10	1204	23	mask.bmp	blankscreen.bmp	wmn3.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_topright_same_a	11	3078	23	mask.bmp	blankscreen.bmp	wmn4.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_topleft_diff_a	12	1694	23	mask.bmp	blankscreen.bmp	wfd1.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_topright_diff_a	13	580	23	mask.bmp	blankscreen.bmp	wmn1.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_bottomright_diff_a	14	520	23	mask.bmp	blankscreen.bmp	wfn2.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_topleft_diff_a	15	629	23	mask.bmp	blankscreen.bmp	wmd2.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_bottomleft_diff_a	16	1030	23	mask.bmp	blankscreen.bmp	wfd3.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_topright_diff_a	17	455	18	mask.bmp	blankscreen.bmp	wmd3.bmp	blankscreen.bmp	circle.bmp										
448	real_a	real_bottomright_same_a	18	695	23	mask.bmp	blankscreen.bmp	wmd5.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_topleft_same_a	19	501	23	mask.bmp	blankscreen.bmp	wfd4.bmp	blankscreen.bmp	square.bmp										
448	real_a	real_topleft_same_a	20	771	18	mask.bmp	blankscreen.bmp	wfn4.bmp	blankscreen.bmp	circle.bmp										
448	real_b	real_topleft_diff_b	1	533	18	mask.bmp	blankscreen.bmp	wmn6.bmp	blankscreen.bmp	circle.bmp										
448	real_b	real_topleft_diff_b	2	498	23	mask.bmp	blankscreen.bmp	wfd7.bmp	blankscreen.bmp	square.bmp										
448	real_b	real_topright_diff_b	3	992	18	mask.bmp	blankscreen.bmp	wfn6.bmp	blankscreen.bmp	circle.bmp										
448	real_b	real_bottomleft_same_b	4	683	18	mask.bmp	blankscreen.bmp	wmd10.bmp	blankscreen.bmp	circle.bmp										
448	real_b	real_bottomright_diff_b	5	585	23	mask.bmp	blankscreen.bmp	wfn8.bmp	blankscreen.bmp	circle.bmp										
448	real_b	real_bottomright_diff_b	6	916	18	mask.bmp	blankscreen.bmp	wfd6.bmp	blankscreen.bmp	circle.bmp										
448	real_b	real_topleft_diff_b	7	857	18	mask.bmp	blankscreen.bmp	wmd8.bmp	blankscreen.bmp	circle.bmp										
448	real_b	real_bottomleft_diff_b	8	1313	23	mask.bmp	blankscreen.bmp	wmd6.bmp	blankscreen.bmp	square.bmp										
448	real_b	real_bottomleft_diff_b	9	783	18	mask.bmp	blankscreen.bmp	wfn7.bmp	blankscreen.bmp	circle.bmp										
